  0%|                                                                                                                              | 0/10000 [00:00<?, ?it/s]/home/chunyulin/Desktop/DRL/DRL-Asignment-1/utils.py:48: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  torch.tensor(state, dtype=torch.float32).to(self.device),
/home/chunyulin/Desktop/DRL/DRL-Asignment-1/utils.py:51: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  torch.tensor(next_state, dtype=torch.float32).to(self.device),
 32%|████████████████████████████████████▊                                                                              | 3199/10000 [11:27<24:18,  4.66it/s]
Episode: 100, Average reward: -204.04999999999984, Avg Loss: 166.88153278827667, Epsilon: 0.951217530242334
Episode: 200, Average reward: -195.09999999999985, Avg Loss: 65.28827420562506, Epsilon: 0.9048147898403269
Episode: 300, Average reward: -190.34999999999985, Avg Loss: 38.88365092009306, Epsilon: 0.8606756897186528
Episode: 400, Average reward: -174.89999999999986, Avg Loss: 34.99815436452627, Epsilon: 0.8186898039137951
Episode: 500, Average reward: -168.54999999999984, Avg Loss: 30.35933377251029, Epsilon: 0.7787520933134615
Episode: 600, Average reward: -161.19999999999985, Avg Loss: 27.593291833251715, Epsilon: 0.7407626428726788
Episode: 700, Average reward: -154.29999999999984, Avg Loss: 25.642712844759227, Epsilon: 0.7046264116491338
Episode: 800, Average reward: -143.84999999999988, Avg Loss: 24.222615982741118, Epsilon: 0.6702529950324074
Episode: 900, Average reward: -137.7999999999999, Avg Loss: 22.93146219149232, Epsilon: 0.637556398572254
Episode: 1000, Average reward: -134.49999999999991, Avg Loss: 21.901264014840127, Epsilon: 0.606454822840097
Episode: 1100, Average reward: -125.19999999999993, Avg Loss: 21.926263808310033, Epsilon: 0.5768704587855094
Episode: 1200, Average reward: -120.39999999999992, Avg Loss: 21.278936436772348, Epsilon: 0.548729293075715
Episode: 1300, Average reward: -109.54999999999993, Avg Loss: 19.939209419712423, Epsilon: 0.5219609229311034
Episode: 1400, Average reward: -114.99999999999993, Avg Loss: 18.994508038908243, Epsilon: 0.49649837999353363
Episode: 1500, Average reward: -103.14999999999996, Avg Loss: 19.374961908459664, Epsilon: 0.4722779627867691
Episode: 1600, Average reward: -98.84999999999997, Avg Loss: 18.802958369329573, Epsilon: 0.44923907734991153
Episode: 1700, Average reward: -93.99999999999996, Avg Loss: 17.362530644014477, Epsilon: 0.4273240856451275
Episode: 1800, Average reward: -84.99999999999999, Avg Loss: 15.298443998098373, Epsilon: 0.406478161360422
Episode: 1900, Average reward: -81.8, Avg Loss: 12.718381729016546, Epsilon: 0.3866491527467055
Episode: 2000, Average reward: -83.34999999999998, Avg Loss: 11.12772544404026, Epsilon: 0.3677874521460121
Episode: 2100, Average reward: -74.15, Avg Loss: 10.796736972887302, Epsilon: 0.34984587188445015
Episode: 2200, Average reward: -70.05, Avg Loss: 10.895402180729434, Epsilon: 0.3327795262194029
Episode: 2300, Average reward: -68.45, Avg Loss: 10.727284584046574, Epsilon: 0.31654571904563433
Episode: 2400, Average reward: -65.3, Avg Loss: 10.401196812324924, Epsilon: 0.3011038370793723
Episode: 2500, Average reward: -68.85, Avg Loss: 10.381815693166573, Epsilon: 0.28641524825313086
Episode: 2600, Average reward: -63.25000000000002, Avg Loss: 10.186359671500977, Epsilon: 0.27244320506708813
Episode: 2700, Average reward: -59.100000000000016, Avg Loss: 10.198698527601081, Epsilon: 0.25915275265522114
Episode: 2800, Average reward: -59.45000000000001, Avg Loss: 10.078442143730353, Epsilon: 0.24651064133620196
Episode: 2900, Average reward: -52.95000000000002, Avg Loss: 9.869021675873082, Epsilon: 0.23448524343027585
Episode: 3000, Average reward: -53.65000000000002, Avg Loss: 10.052414927132196, Epsilon: 0.22304647413401948
Episode: 3100, Average reward: -49.850000000000016, Avg Loss: 10.11042482728546, Epsilon: 0.21216571625502262
Episode: 3200, Average reward: -51.35000000000003, Avg Loss: 10.030412601039279, Epsilon: 0.2018157486181985
Episode: 3300, Average reward: -49.95000000000002, Avg Loss: 9.94946092702623, Epsilon: 0.1919706779646106
Episode: 3400, Average reward: -47.50000000000002, Avg Loss: 9.820940433109644, Epsilon: 0.1826058741724434
Episode: 3500, Average reward: -45.05000000000002, Avg Loss: 9.810695935829425, Epsilon: 0.17369790863805412
Episode: 3600, Average reward: -44.25000000000003, Avg Loss: 9.99873472283536, Epsilon: 0.1652244956629483
