  0%|                                                                                                                              | 0/10000 [00:00<?, ?it/s]/home/chunyulin/Desktop/DRL/DRL-Asignment-1/utils.py:47: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  torch.tensor(state, dtype=torch.float32).to(self.device),
/home/chunyulin/Desktop/DRL/DRL-Asignment-1/utils.py:50: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  torch.tensor(next_state, dtype=torch.float32).to(self.device),
 32%|████████████████████████████████████▊                                                                              | 3199/10000 [11:51<24:33,  4.62it/s]
Episode: 100, Average reward: -200.09999999999985, Avg Loss: 86.3502987331152, Epsilon: 0.951217530242334
Episode: 200, Average reward: -187.89999999999986, Avg Loss: 32.85974999755621, Epsilon: 0.9048147898403269
Episode: 300, Average reward: -171.44999999999985, Avg Loss: 30.38606225043535, Epsilon: 0.8606756897186528
Episode: 400, Average reward: -169.94999999999985, Avg Loss: 38.99347083419561, Epsilon: 0.8186898039137951
Episode: 500, Average reward: -153.8999999999999, Avg Loss: 47.019198459982874, Epsilon: 0.7787520933134615
Episode: 600, Average reward: -152.3999999999999, Avg Loss: 42.01819434523583, Epsilon: 0.7407626428726788
Episode: 700, Average reward: -140.0499999999999, Avg Loss: 36.73184357777238, Epsilon: 0.7046264116491338
Episode: 800, Average reward: -131.39999999999992, Avg Loss: 33.80263114184141, Epsilon: 0.6702529950324074
Episode: 900, Average reward: -131.69999999999993, Avg Loss: 34.59491468340158, Epsilon: 0.637556398572254
Episode: 1000, Average reward: -120.29999999999993, Avg Loss: 30.670129168629646, Epsilon: 0.606454822840097
Episode: 1100, Average reward: -112.29999999999993, Avg Loss: 21.22613960854709, Epsilon: 0.5768704587855094
Episode: 1200, Average reward: -113.14999999999992, Avg Loss: 14.427954250127078, Epsilon: 0.548729293075715
Episode: 1300, Average reward: -103.59999999999997, Avg Loss: 15.498399087637663, Epsilon: 0.5219609229311034
Episode: 1400, Average reward: -98.69999999999996, Avg Loss: 15.796855946776923, Epsilon: 0.49649837999353363
Episode: 1500, Average reward: -100.44999999999996, Avg Loss: 12.235489039020614, Epsilon: 0.4722779627867691
Episode: 1600, Average reward: -93.44999999999996, Avg Loss: 15.611260973624885, Epsilon: 0.44923907734991153
Episode: 1700, Average reward: -90.49999999999996, Avg Loss: 16.244007783709094, Epsilon: 0.4273240856451275
Episode: 1800, Average reward: -82.39999999999998, Avg Loss: 15.319647217057645, Epsilon: 0.406478161360422
Episode: 1900, Average reward: -84.64999999999998, Avg Loss: 20.07757842287421, Epsilon: 0.3866491527467055
Episode: 2000, Average reward: -78.95, Avg Loss: 22.458231262117625, Epsilon: 0.3677874521460121
Episode: 2100, Average reward: -72.99999999999999, Avg Loss: 16.477543053264963, Epsilon: 0.34984587188445015
Episode: 2200, Average reward: -72.4, Avg Loss: 11.25816106702434, Epsilon: 0.3327795262194029
Episode: 2300, Average reward: -69.15, Avg Loss: 11.87727560956031, Epsilon: 0.31654571904563433
Episode: 2400, Average reward: -66.5, Avg Loss: 15.516395420078188, Epsilon: 0.3011038370793723
Episode: 2500, Average reward: -67.30000000000001, Avg Loss: 19.06868654511869, Epsilon: 0.28641524825313086
Episode: 2600, Average reward: -68.10000000000001, Avg Loss: 19.73322501771152, Epsilon: 0.27244320506708813
Episode: 2700, Average reward: -58.85000000000001, Avg Loss: 20.00408834144473, Epsilon: 0.25915275265522114
Episode: 2800, Average reward: -63.70000000000001, Avg Loss: 19.532778789252042, Epsilon: 0.24651064133620196
Episode: 2900, Average reward: -55.75000000000002, Avg Loss: 19.055380913950504, Epsilon: 0.23448524343027585
Episode: 3000, Average reward: -52.350000000000016, Avg Loss: 18.138797467797996, Epsilon: 0.22304647413401948
Episode: 3100, Average reward: -51.20000000000002, Avg Loss: 16.23260154120624, Epsilon: 0.21216571625502262
Episode: 3200, Average reward: -48.45000000000002, Avg Loss: 12.078493026243523, Epsilon: 0.2018157486181985
Episode: 3300, Average reward: -50.25000000000002, Avg Loss: 11.31041589340195, Epsilon: 0.1919706779646106
Episode: 3400, Average reward: -44.95000000000002, Avg Loss: 12.379173514558934, Epsilon: 0.1826058741724434
Episode: 3500, Average reward: -50.30000000000002, Avg Loss: 16.253770301565527, Epsilon: 0.17369790863805412
Episode: 3600, Average reward: -44.65000000000002, Avg Loss: 13.861991581358016, Epsilon: 0.1652244956629483
Episode: 3700, Average reward: -40.95000000000002, Avg Loss: 12.073353113792837, Epsilon: 0.1571644367000449
Episode: 3800, Average reward: -42.05000000000002, Avg Loss: 11.146594588728622, Epsilon: 0.1494975673197442
Episode: 3900, Average reward: -43.850000000000016, Avg Loss: 11.820094268955291, Epsilon: 0.1422047067631241
Episode: 4000, Average reward: -38.75000000000002, Avg Loss: 16.01572643391788, Epsilon: 0.13526760995605422
Episode: 4100, Average reward: -38.250000000000014, Avg Loss: 13.912160286790458, Epsilon: 0.12866892186418147
Episode: 4200, Average reward: -37.05000000000002, Avg Loss: 11.244103927004616, Epsilon: 0.12239213407459068
Episode: 4300, Average reward: -39.350000000000016, Avg Loss: 14.797374132424594, Epsilon: 0.1164215434955208
Episode: 4400, Average reward: -35.600000000000016, Avg Loss: 16.017120097205044, Epsilon: 0.11074221307080971
Episode: 4500, Average reward: -35.500000000000014, Avg Loss: 13.900475773103535, Epsilon: 0.10533993441078586
Episode: 4600, Average reward: -30.050000000000008, Avg Loss: 12.182039282711921, Epsilon: 0.1002011922461172
Episode: 4700, Average reward: -36.350000000000016, Avg Loss: 12.987748449578648, Epsilon: 0.1
Episode: 4800, Average reward: -29.800000000000008, Avg Loss: 15.5366333973594, Epsilon: 0.1
Episode: 4900, Average reward: -33.50000000000001, Avg Loss: 15.167509482875467, Epsilon: 0.1
Episode: 5000, Average reward: -35.05000000000001, Avg Loss: 14.37527101699263, Epsilon: 0.1
Episode: 5100, Average reward: -34.45000000000002, Avg Loss: 13.62228678509593, Epsilon: 0.1
Episode: 5200, Average reward: -33.100000000000016, Avg Loss: 12.768112604676281, Epsilon: 0.1
Episode: 5300, Average reward: -32.70000000000001, Avg Loss: 12.115021789707244, Epsilon: 0.1
Episode: 5400, Average reward: -36.90000000000002, Avg Loss: 13.16565568077378, Epsilon: 0.1
Episode: 5500, Average reward: -32.75000000000002, Avg Loss: 14.141759305987508, Epsilon: 0.1
Episode: 5600, Average reward: -31.20000000000001, Avg Loss: 12.273639607187361, Epsilon: 0.1
Episode: 5700, Average reward: -31.550000000000008, Avg Loss: 11.341125889187678, Epsilon: 0.1
Episode: 5800, Average reward: -31.45000000000001, Avg Loss: 10.73903237511404, Epsilon: 0.1
Episode: 5900, Average reward: -30.35000000000001, Avg Loss: 10.673122163761873, Epsilon: 0.1
Episode: 6000, Average reward: -34.750000000000014, Avg Loss: 11.458225354939932, Epsilon: 0.1
Episode: 6100, Average reward: -31.50000000000001, Avg Loss: 12.877601481862365, Epsilon: 0.1
Episode: 6200, Average reward: -31.40000000000001, Avg Loss: 12.25501808210276, Epsilon: 0.1
Episode: 6300, Average reward: -31.800000000000008, Avg Loss: 10.619879815105815, Epsilon: 0.1
Episode: 6400, Average reward: -33.85000000000001, Avg Loss: 12.05489033238613, Epsilon: 0.1
Episode: 6500, Average reward: -34.40000000000001, Avg Loss: 14.426657981164754, Epsilon: 0.1
Episode: 6600, Average reward: -33.250000000000014, Avg Loss: 13.410898471381515, Epsilon: 0.1
Episode: 6700, Average reward: -34.45000000000002, Avg Loss: 12.25545647310675, Epsilon: 0.1
Episode: 6800, Average reward: -33.25000000000002, Avg Loss: 13.500772544229402, Epsilon: 0.1
Episode: 6900, Average reward: -34.60000000000001, Avg Loss: 14.799201644435525, Epsilon: 0.1
Episode: 7000, Average reward: -36.00000000000002, Avg Loss: 14.21289218212478, Epsilon: 0.1
Episode: 7100, Average reward: -33.10000000000001, Avg Loss: 15.04491864670068, Epsilon: 0.1
Episode: 7200, Average reward: -32.10000000000001, Avg Loss: 13.803822064930573, Epsilon: 0.1
Episode: 7300, Average reward: -34.70000000000002, Avg Loss: 13.507886832766236, Epsilon: 0.1
Episode: 7400, Average reward: -34.70000000000002, Avg Loss: 14.228875707089902, Epsilon: 0.1
Episode: 7500, Average reward: -31.750000000000014, Avg Loss: 12.994524428341538, Epsilon: 0.1
Episode: 7600, Average reward: -34.15000000000002, Avg Loss: 13.02838533770293, Epsilon: 0.1
Episode: 7700, Average reward: -33.900000000000006, Avg Loss: 14.505441040433944, Epsilon: 0.1
Episode: 7800, Average reward: -32.10000000000001, Avg Loss: 13.584956949260086, Epsilon: 0.1
Episode: 7900, Average reward: -35.05000000000001, Avg Loss: 13.187400539852678, Epsilon: 0.1
Episode: 8000, Average reward: -32.80000000000001, Avg Loss: 12.706012734128162, Epsilon: 0.1
Episode: 8100, Average reward: -32.60000000000001, Avg Loss: 12.798573104515672, Epsilon: 0.1
Episode: 8200, Average reward: -34.750000000000014, Avg Loss: 13.317950629331172, Epsilon: 0.1
Episode: 8300, Average reward: -30.950000000000014, Avg Loss: 12.83719957234338, Epsilon: 0.1
Episode: 8400, Average reward: -32.850000000000016, Avg Loss: 13.278046136526392, Epsilon: 0.1
Episode: 8500, Average reward: -34.80000000000002, Avg Loss: 14.861257770247757, Epsilon: 0.1
Episode: 8600, Average reward: -34.95000000000001, Avg Loss: 13.817249202099628, Epsilon: 0.1
Episode: 8700, Average reward: -32.40000000000002, Avg Loss: 12.718182534063235, Epsilon: 0.1
Episode: 8800, Average reward: -32.35000000000001, Avg Loss: 13.146414905097336, Epsilon: 0.1
Episode: 8900, Average reward: -33.900000000000006, Avg Loss: 12.571872244826517, Epsilon: 0.1
Episode: 9000, Average reward: -37.20000000000002, Avg Loss: 13.169542688429356, Epsilon: 0.1
Episode: 9100, Average reward: -34.70000000000002, Avg Loss: 14.858835929129272, Epsilon: 0.1
Episode: 9200, Average reward: -31.800000000000008, Avg Loss: 12.868735008835792, Epsilon: 0.1
Episode: 9300, Average reward: -30.20000000000001, Avg Loss: 11.639588109119796, Epsilon: 0.1
Episode: 9400, Average reward: -32.80000000000001, Avg Loss: 11.109731995153707, Epsilon: 0.1
Episode: 9500, Average reward: -30.90000000000001, Avg Loss: 12.007479381510057, Epsilon: 0.1
Episode: 9600, Average reward: -34.65000000000002, Avg Loss: 12.541222233076114, Epsilon: 0.1
Episode: 9700, Average reward: -33.00000000000001, Avg Loss: 14.090179356969893, Epsilon: 0.1
Episode: 9800, Average reward: -33.30000000000001, Avg Loss: 13.960373436063527, Epsilon: 0.1
Episode: 9900, Average reward: -29.65000000000001, Avg Loss: 11.859833127921448, Epsilon: 0.1
Episode: 10000, Average reward: -34.100000000000016, Avg Loss: 12.021511173741892, Epsilon: 0.1
